Year,Day,Hour,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,D_kPa
2023,217,10,329.32166301969363,0.0,1.292333,36.76699,5.415868375536591
2023,217,11,379.6498905908096,0.0,1.086233,38.14336,5.916320543093629
2023,217,12,403.1728665207877,6.32,1.3521,39.76739,6.514796512418378
2023,217,13,399.890590809628,0.0,2.225667,41.53598,7.3425475888330105
2023,217,14,370.35010940919034,0.0,1.100967,42.32436,7.73892744761389
2023,217,15,318.3807439824945,0.0,2.601666,42.92059,8.042497912213324
2023,217,16,247.81181619256017,0.0,3.135,43.32264,8.283090815348238
2023,217,17,166.84901531728664,0.0,3.383,43.2481,8.271511850422357
2023,217,18,84.79212253829321,6.32,2.631,42.38976,7.8725912988421305
2023,217,19,13.129102844638949,0.0,1.697667,41.35817,7.441735890011613
2023,217,20,0.0,0.0,1.817667,39.94354,6.90742558792481
2023,217,21,0.0,0.0,0.4199,38.80135,6.4579997325999505
2023,217,22,0.0,0.0,0.0,34.53737,4.951304531276345
2023,217,23,0.0,0.0,0.5320333,36.24469,5.463476736351972
2023,218,00,0.0,6.32,1.407,36.11815,5.446969568664429
2023,218,01,0.0,0.0,1.793667,34.66981,4.9523391955487845
2023,218,02,0.0,0.0,2.300333,34.64737,4.916796333868082
2023,218,03,0.0,0.0,2.935,34.59467,4.903406021111322
2023,218,04,0.0,0.0,1.500333,32.35368,4.1817216904192716
2023,218,05,0.0,0.0,0.0,29.24023,3.321892100266972
2023,218,06,6.017505470459518,6.32,0.0,27.17418,2.767821166978022
2023,218,07,80.96280087527352,0.0,0.4804333,30.31328,3.4052382891985364
2023,218,08,171.2253829321663,0.0,0.7293666,33.0543,4.149525263100661
2023,218,09,256.5645514223195,0.0,0.5369,35.11327,4.788874233023461
2023,218,10,329.32166301969363,0.0,0.7028666,36.29423,5.26699886196786
2023,218,11,379.6498905908096,0.0,0.9064667,37.17246,5.406665632943835
2023,218,12,402.07877461706784,6.32,2.239,38.72171,5.8910152324945235
2023,218,13,333.15098468271333,0.0,2.263,39.72682,6.2765015353685
2023,218,14,369.8030634573304,0.0,2.228333,40.67766,6.397524646961054
2023,218,15,348.4682713347921,0.0,1.5943,41.73093,6.764499508238707
2023,218,16,262.58205689277895,0.0,2.964333,41.99281,6.8523555659011866
2023,218,17,194.7483588621444,0.0,2.884333,42.34235,6.670272745891727
2023,218,18,101.75054704595185,6.32,2.193667,41.50001,6.262302597438004
2023,218,19,13.129102844638949,0.0,2.945667,39.88811,5.503911640302875
2023,218,20,0.0,0.0,2.236333,39.36082,5.307957362531302
2023,218,21,0.0,0.0,2.756333,38.87384,5.115532470225187
2023,218,22,0.0,0.0,2.468333,38.27172,4.873929119462755
2023,218,23,0.0,0.0,2.489666,37.52648,4.601891221421484
2023,219,00,0.0,6.32,3.028333,36.54558,4.204159129726134
2023,219,01,0.0,0.0,2.001667,35.66665,4.030445140595192
2023,219,02,0.0,0.0,2.420333,34.74963,3.6381139114875283
2023,219,03,0.0,0.0,3.017667,33.69264,3.3146657895381053
2023,219,04,0.0,0.0,1.708333,32.43497,2.837380834939202
2023,219,05,0.0,0.0,2.903,31.7528,2.521236267792928
2023,219,06,4.9234135667396055,6.32,1.452333,31.1608,2.3101732717431886
2023,219,07,74.945295404814,0.0,1.475867,32.05556,2.533107458568367
2023,219,08,164.11378555798686,0.0,0.6804333,32.96759,2.7829549711122383
2023,219,09,246.1706783369803,0.0,0.2696333,34.24927,3.2735778343099433
2023,219,10,317.83369803063454,0.0,0.4268,35.03081,3.646741167138211
2023,219,11,371.44420131291025,0.0,1.572967,36.91008,4.444676810444795
2023,219,12,396.60831509846827,6.32,2.103,38.24644,5.079136468595488
2023,219,13,394.9671772428884,0.0,2.345666,39.23213,5.590968153938234
2023,219,14,365.9737417943107,0.0,2.844333,40.56253,6.251574395291008
2023,219,15,314.00437636761484,0.0,2.919,40.89676,6.437223509013954
2023,219,16,242.3413566739606,0.0,2.137666,41.11134,6.486716520919669
2023,219,17,161.37855579868707,0.0,2.625667,40.61637,6.223604414938119
2023,219,18,79.8687089715536,6.32,3.020333,40.88105,6.332609772834491
2023,219,19,13.129102844638949,0.0,2.444333,39.6005,5.778949368651081
2023,219,20,0.0,0.0,1.951,38.84158,5.427972377481123
2023,219,21,0.0,0.0,2.620333,38.45084,5.269772013717248
2023,219,22,0.0,0.0,2.639,37.77523,4.977890518012564
2023,219,23,0.0,0.0,3.495,37.13074,4.773775240324038
2023,220,00,0.0,6.32,2.321666,35.95976,4.4505432083167085
2023,220,01,0.0,0.0,2.799,34.91708,4.103426790940014
2023,220,02,0.0,0.0,3.263,33.96308,3.739591784881071
2023,220,03,0.0,0.0,1.383,33.08382,3.4384368795760603
2023,220,04,0.0,0.0,1.500333,32.94805,3.4710266897190776
2023,220,05,0.0,0.0,0.9963333,32.32445,3.2796930412219396
2023,220,06,1.6411378555798684,6.32,0.3708,30.90774,2.656180668673572
2023,220,07,10.393873085339168,0.76,1.345667,25.83967,0.9778387189835905
2023,220,08,142.77899343544857,0.0,1.476333,27.55915,1.2277745312029522
2023,220,09,228.66520787746168,0.0,1.612333,30.83544,2.0679146506203194
2023,220,10,323.85120350109406,0.0,1.812333,33.85997,3.391275594568643
2023,220,11,379.10284463894965,0.0,1.327,35.46358,4.002716955224467
2023,220,12,382.3851203501094,6.32,1.463,37.16555,4.570099896802963
2023,220,13,396.0612691466083,0.0,2.556333,38.24528,5.040130997448985
2023,220,14,373.0853391684901,0.0,2.148333,38.68621,5.208628216644384
2023,220,15,312.9102844638949,0.0,2.439,40.26011,5.802310814591593
2023,220,16,240.70021881838073,0.0,2.953667,39.99552,5.69844238932775
2023,220,17,161.92560175054703,0.0,3.804333,39.90081,5.735117571377633
2023,220,18,79.32166301969364,6.32,2.569667,39.44862,5.6491925100364035
2023,220,19,13.129102844638949,0.0,2.676333,38.18058,5.178356793099986
2023,220,20,0.0,0.0,3.332333,37.62791,4.973269271500155
2023,220,21,0.0,0.0,2.679,33.16759,3.1685557228047383
2023,220,22,0.0,0.0,2.583,32.07756,3.0428671380448997
2023,220,23,0.0,0.0,2.076333,30.91452,2.6611494420147412
2023,221,00,0.0,6.32,1.868333,31.06817,2.8137351906166637
2023,221,01,0.0,0.0,1.591,30.91678,2.783501182469884
2023,221,02,0.0,0.0,1.647,31.13143,2.8460932603393116
2023,221,03,0.0,0.0,1.564333,30.57785,2.675134602302768
2023,221,04,0.0,0.0,1.273667,30.40161,2.581461009479846
2023,221,05,0.0,0.0,0.9623,30.11239,2.4772495324476367
2023,221,06,2.735229759299781,6.32,1.129667,29.89096,2.42060416841707
2023,221,07,54.157549234135665,0.0,0.8903,30.83995,2.7118515769114406
2023,221,08,166.3019693654267,0.0,1.577667,32.92019,3.2083254045505454
2023,221,09,247.81181619256017,0.0,1.767,33.86305,3.446662505820679
2023,221,10,320.5689277899343,0.0,0.8476333,35.32807,3.844138989171032
2023,221,11,371.9912472647702,0.0,1.865667,35.90134,4.197041976070427
2023,221,12,396.60831509846827,6.32,1.439,37.15403,4.6227402148374965
2023,221,13,393.3260393873085,0.0,2.865667,38.19914,5.0093727006889255
2023,221,14,333.15098468271333,0.0,1.137367,38.31797,5.074824476930622
2023,221,15,311.26914660831505,0.0,3.255,39.92324,5.752710568551837
2023,221,16,231.94748358862142,0.0,2.396333,39.52396,5.65604101500889
2023,221,17,162.472647702407,0.0,3.047,39.91562,5.889308806290698
2023,221,18,79.8687089715536,6.32,2.409667,39.59805,5.790727129428862
2023,221,19,11.48796498905908,0.0,2.460333,38.22241,5.266478771370872
2023,221,20,0.0,0.0,2.068333,37.51249,5.039126310709604
2023,221,21,0.0,0.0,1.436333,37.08025,4.876757253290993
2023,221,22,0.0,0.0,1.935,37.02377,4.866242131962212
2023,221,23,0.0,0.0,1.740333,36.52771,4.717989831105926
2023,222,00,0.0,6.32,1.687,35.95569,4.520378841923326
2023,222,01,0.0,0.0,1.591,35.64809,4.470573335424363
2023,222,02,0.0,0.0,2.225667,35.21985,4.309260056655738
2023,222,03,0.0,0.0,1.276333,33.86655,3.5749801596386446
2023,222,04,0.0,0.0,1.332333,33.02892,3.2419209289479527
2023,222,05,0.0,0.0,1.935,31.80928,2.978721439331153
2023,222,06,2.1881838074398248,6.32,1.548333,30.46262,2.5758134065237965
2023,222,07,64.55142231947484,0.0,2.212333,31.21277,2.963436489373799
2023,222,08,155.36105032822755,0.0,2.364333,31.91491,3.160281456558281
2023,222,09,260.9409190371991,0.0,1.513667,32.94185,3.4353319628776395
2023,222,10,271.33479212253826,0.0,1.383633,33.92282,3.7301940736421013
2023,222,11,323.3041575492341,0.0,0.1736333,34.49435,3.9022505531563443
2023,222,12,413.5667396061269,6.32,0.5712666,35.84628,4.333125404279631
2023,222,13,399.890590809628,0.0,0.7483666,36.75212,4.643306300625868
2023,222,14,390.59080962800874,0.0,0.7322,38.09398,5.162830594125878
2023,222,15,316.19256017505467,0.0,1.858767,38.67694,5.423332094248274
2023,222,16,245.0765864332604,0.0,0.8380666,38.64302,5.466050485365895
2023,222,17,155.9080962800875,0.0,1.212033,39.10179,5.657439222319608
2023,222,18,85.33916849015317,6.32,0.6559666,38.91976,5.577451202221862
2023,222,19,14.22319474835886,0.0,2.252333,38.05074,5.2840931112535126
2023,222,20,0.0,0.0,1.335,37.00354,4.892212958062815
2023,222,21,0.0,0.0,3.689667,36.70008,4.911540385544742
2023,222,22,0.0,0.0,2.759,34.94967,4.264826138630864
2023,222,23,0.0,0.0,2.705667,33.75139,3.864143761281707
2023,223,00,0.0,3.16,2.607,33.04178,3.661879189601815
2023,223,01,0.0,0.0,2.569667,32.15496,3.400605861012779
2023,223,02,0.0,0.0,1.812333,31.49747,3.18499994994673
2023,223,03,0.0,0.0,0.1193667,30.38128,2.8338492583827004
2023,223,04,0.0,0.0,1.143,29.88192,2.724307969824698
2023,223,05,0.0,0.0,0.0,29.00524,2.4732047152087775
2023,223,06,2.1881838074398248,3.16,0.8656666,28.92389,2.4761958518097673
2023,223,07,28.44638949671772,0.0,0.0,28.31157,2.1973366107592076
2023,223,08,87.527352297593,0.0,0.3323666,31.23763,2.991720315943104
2023,223,09,152.6258205689278,0.0,0.9894333,32.36659,3.3437055550785133
2023,223,10,258.20568927789935,0.0,1.692333,32.80352,3.5144912174171847
2023,223,11,279.5404814004376,0.0,1.473667,34.27147,3.9406259468349973
2023,223,12,402.6258205689278,3.16,1.444333,36.26048,4.603027967265372
2023,223,13,396.60831509846827,0.0,2.231,36.51117,4.574579780956636
2023,223,14,344.09190371991247,0.0,1.828333,37.50959,4.934656138139659
2023,223,15,285.0109409190372,0.0,2.665666,37.80083,5.084954470797094
2023,223,16,159.19037199124725,0.0,1.684967,37.34837,4.938163679405602
2023,223,17,35.010940919037196,0.0,1.703,37.0053,4.830482160481254
2023,223,18,94.63894967177242,3.16,2.188333,37.76853,5.030643769492711
2023,223,19,12.582056892778994,0.0,2.497667,36.6199,4.681770687037218
2023,223,20,0.0,0.0,1.631,35.98724,4.482779708855014
2023,223,21,0.0,0.0,1.777667,35.28667,4.203457059916346
2023,223,22,0.0,0.0,2.108333,34.95618,4.262208993256024
2023,223,23,0.0,0.0,1.684333,34.02826,4.1158991122008874
2023,224,00,0.0,3.16,1.185667,33.2882,3.890051973112638
2023,224,01,0.0,0.0,0.2992667,32.39223,3.5370145873029855
2023,224,02,0.0,0.0,0.0,31.85447,3.3406370370935243
2023,224,03,0.0,0.0,1.207,31.82736,3.509172629643812
2023,224,04,0.0,0.0,1.591,31.27152,3.2767096108905047
2023,224,05,0.0,0.0,1.903,30.51685,3.3997888181703715
2023,224,06,2.1881838074398248,3.16,0.9136667,29.15888,3.0576536905805733
2023,224,07,43.7636761487965,0.0,1.457667,29.90452,3.134226977413422
2023,224,08,123.63238512035011,0.0,1.873667,30.65919,3.158548144040569
2023,224,09,155.9080962800875,0.0,1.671,31.4414,3.187694349701305
2023,224,10,329.8687089715536,0.0,2.313667,33.76725,4.111847325852502
2023,224,11,378.5557986870897,0.0,1.687,34.55236,4.397941585480053
2023,224,12,405.3610503282275,3.16,1.521667,35.70152,4.741701154184364
2023,224,13,398.24945295404814,0.0,2.108333,36.54694,5.031926117450285
2023,224,14,369.2560175054704,0.0,1.892333,37.29082,5.325457455894852
2023,224,15,314.5514223194748,0.0,1.378767,38.41238,5.748586941268428
2023,224,16,242.3413566739606,0.0,2.412333,39.11832,5.965177532599904
2023,224,17,160.83150984682712,0.0,1.4641,38.53286,5.721136317198893
2023,224,18,78.22757111597373,3.16,1.788333,38.30523,5.694761017088583
2023,224,19,9.299781181619256,0.0,1.324333,36.89429,5.210881370512866
2023,224,20,0.0,0.0,0.0,35.26097,4.548538293648543
2023,224,21,0.0,0.0,0.0,33.19658,3.9390036804008597
2023,224,22,0.0,0.0,1.439,33.86543,4.035954912215046
2023,224,23,0.0,0.0,2.252333,33.55814,3.8719890872323055
2023,225,00,0.0,3.16,1.484333,31.86111,3.5109354540989424
2023,225,01,0.0,0.0,1.401667,30.94841,3.1945016627129004
2023,225,02,0.0,0.0,0.7736,30.39709,2.991848203461501
2023,225,03,0.0,0.0,0.213,29.26282,2.6865260025393907
2023,225,04,0.0,0.0,0.0,28.50589,2.5090497366250406
2023,225,05,0.0,0.0,0.0,26.82141,2.0902878530167444
2023,225,06,2.735229759299781,3.16,0.0,27.83575,2.280502476949416
2023,225,07,74.945295404814,0.0,1.177667,30.11541,2.763130042937809
2023,225,08,165.75492341356673,0.0,1.527,31.81383,3.1957391842142653
2023,225,09,247.26477024070022,0.0,1.660333,32.53611,3.4483007320179335
2023,225,10,327.68052516411376,0.0,1.273667,34.68299,4.086128445307809
2023,225,11,378.5557986870897,0.0,1.737667,35.63944,4.384890692101658
2023,225,12,397.1553610503282,3.16,1.423,37.40498,5.011961679139394
2023,225,13,396.60831509846827,0.0,1.647,38.32418,5.4823928219334706
2023,225,14,371.9912472647702,0.0,1.969667,39.82837,6.072928786909295
2023,225,15,279.5404814004376,0.0,2.913666,39.99121,6.302425396555185
2023,225,16,206.23632385120348,0.0,4.487,39.28911,6.147115594869601
2023,225,17,84.79212253829321,0.0,2.503,38.03292,5.571438785998615
2023,225,18,80.96280087527352,3.16,1.991,39.16882,6.09304199956275
2023,225,19,16.411378555798684,0.0,0.4966,36.63678,5.0751217808683275
2023,225,20,0.0,0.0,1.649667,35.28853,4.53770496109753
2023,225,21,0.0,0.0,1.500333,34.47619,4.353453192364776
2023,225,22,0.0,0.0,0.7521,33.28247,4.028711145512729
2023,225,23,0.0,0.0,0.0,32.01715,3.592551514572779
2023,226,00,0.0,3.16,0.0,30.91,3.289468468279743
2023,226,01,0.0,0.0,0.0,29.75088,2.935807255269335
2023,226,02,0.0,0.0,0.0,29.2696,2.7925146020186435
2023,226,03,0.0,0.0,0.5731333,29.66049,2.8120279700408535
2023,226,04,0.0,0.0,1.465667,30.26604,3.0067807505603943
2023,226,05,0.0,0.0,1.092333,29.3645,2.838271980279878
2023,226,06,1.0940919037199124,3.16,0.7569667,29.26508,2.835919837681059
2023,226,07,41.57549234135667,0.0,0.0,28.92164,2.640646484127411
2023,226,08,62.91028446389496,0.0,0.2519,30.4355,2.977386359810221
2023,226,09,114.8796498905908,0.0,0.8983,32.15047,3.548921569959573
2023,226,10,169.58424507658643,0.0,1.074767,33.59219,3.864131912035659
2023,226,11,340.26258205689277,0.0,2.012333,35.79115,4.564514212415941
2023,226,12,283.91684901531727,3.16,2.137666,35.73768,4.5801174185193085
2023,226,13,207.87746170678335,0.0,1.727,36.2089,4.7387101072164315
2023,226,14,178.88402625820567,0.0,2.055,36.93184,5.066039378687526
2023,226,15,290.48140043763675,0.0,1.855,37.64296,5.3414762455952705
2023,226,16,153.17286652078775,0.0,1.601667,37.69699,5.304006344527085
2023,226,17,117.06783369803063,0.0,2.033667,38.4945,5.587581840470796
2023,226,18,60.17505470459518,3.16,1.732333,37.74137,5.317405997240505
2023,226,19,8.205689277899342,0.0,1.689667,36.62786,4.923263032793381
2023,226,20,0.0,0.0,1.423,35.49529,4.535069849981391
2023,226,21,0.0,0.0,1.233667,34.76839,4.2970054942969895
2023,226,22,0.0,0.0,0.0,33.28571,3.820830723671847
2023,226,23,0.0,0.0,0.05536667,32.44646,3.562287175629645
2023,227,00,0.0,3.16,2.017667,33.63044,3.7468342996851725
2023,227,01,0.0,0.0,1.764333,33.6288,3.703572402312007
2023,227,02,0.0,0.0,1.551,33.54017,3.6564454951550753
2023,227,03,0.0,0.0,2.052333,31.7991,3.1167334565032245
2023,227,04,0.0,0.0,1.783,30.85351,2.7728708420724066
2023,227,05,0.0,0.0,1.030533,30.56656,2.670040032862097
2023,227,06,2.735229759299781,3.16,0.3414666,30.12143,2.565465143227405
2023,227,07,38.29321663019694,0.0,1.233667,31.37997,2.922724878572757
2023,227,08,177.78993435448575,0.0,2.921666,33.88802,3.738350765633281
2023,227,09,223.7417943107221,0.0,2.023,34.78931,3.994723468371431
2023,227,10,341.3566739606127,0.0,2.793667,36.39594,4.527967717183513
2023,227,11,415.20787746170674,0.0,2.929667,37.43637,4.922706138311653
2023,227,12,389.4967177242888,3.16,2.031,38.76173,5.42214822112173
2023,227,13,394.9671772428884,0.0,2.377666,39.11913,5.6455774156576
2023,227,14,225.9299781181619,0.0,1.895,39.29531,5.744250625664774
2023,227,15,291.57549234135666,0.0,2.236333,40.6894,6.327055311004874
2023,227,16,190.37199124726476,0.0,1.823,40.12732,6.143400577508385
2023,227,17,65.0984682713348,0.0,2.185667,39.61641,5.912933400734236
2023,227,18,42.669584245076585,3.16,1.151,39.1954,5.736547628138666
2023,227,19,9.846827133479211,0.0,2.100333,38.06327,5.184815208146821
2023,227,20,0.0,0.0,1.0114,37.51635,5.081360724151454
2023,227,21,0.0,0.51,0.7017667,33.67949,3.3960377180766694
2023,227,22,0.0,0.0,0.0,32.7289,2.912733018910602
2023,227,23,0.0,0.0,1.679,32.99328,3.2505453870421026
2023,228,00,0.0,3.16,2.303,32.40127,3.1095303569028507
2023,228,01,0.0,0.0,1.5121,31.981,3.0764314095493925
2023,228,02,0.0,0.0,1.737667,31.37546,2.777960228512843
2023,228,03,0.0,0.0,1.356333,30.64338,2.5452476773720925
2023,228,04,0.0,0.0,0.1960666,28.87644,1.9626225095370504
2023,228,05,0.0,0.0,0.8363333,28.70924,1.889036663320553
2023,228,06,1.6411378555798684,3.16,0.0,27.7015,1.5721292279756887
2023,228,07,62.91028446389496,0.0,0.0,29.63338,1.9944043298092322
2023,228,08,124.72647702407001,0.0,0.0,32.57074,2.919557848518473
2023,228,09,249.45295404814001,0.0,2.0801,36.11828,4.328112788908309
2023,228,10,324.945295404814,0.0,1.676333,37.5069,4.8187933765615885
2023,228,11,300.328227571116,0.0,2.297667,38.37385,5.257640162936597
2023,228,12,399.34354485776805,3.16,1.993667,39.59611,5.773835786627932
2023,228,13,392.2319474835886,0.0,1.751,40.49612,6.144459845654602
2023,228,14,365.9737417943107,0.0,1.252333,41.19983,6.472140394265693
2023,228,15,320.02188183807436,0.0,2.297667,41.55179,6.643310699529853
2023,228,16,252.73522975929976,0.0,1.604333,42.26104,6.9561266954482175
2023,228,17,95.73304157549234,0.0,2.401666,41.67952,6.67246333544381
2023,228,18,20.787746170678336,3.16,2.537667,38.98586,5.520135757834457
2023,228,19,6.017505470459518,0.0,0.4257,38.7374,5.502008385076783
2023,228,20,0.0,0.0,1.057667,35.37523,4.170756491469253
2023,228,21,0.0,0.0,0.07026667,34.89733,4.069675966751651
2023,228,22,0.0,0.0,1.177667,35.02189,4.068537987958428
2023,228,23,0.0,0.0,0.2332333,34.36467,3.904670191088002
2023,229,00,0.0,3.16,0.09583333,33.2199,3.4831858461847833
2023,229,01,0.0,0.0,0.2472,32.7176,3.313297930790628
2023,229,02,0.0,0.0,1.217667,32.50295,3.206809763555591
2023,229,03,0.0,0.0,0.3675,32.54814,3.2502423827206646
2023,229,04,0.0,0.0,1.697667,32.13465,3.11551047741318
2023,229,05,0.0,0.0,1.361667,31.59011,3.003071816075451
2023,229,06,2.735229759299781,3.16,0.7469333,30.92808,2.80360257675171
2023,229,07,72.21006564551422,0.0,0.8736666,32.22503,3.132217580403137
2023,229,08,160.28446389496716,0.0,1.103,34.17143,3.69719530090721
2023,229,09,154.8140043763676,0.0,1.122767,34.65411,3.840727708549992
2023,229,10,321.66301969365423,0.0,1.529667,36.81814,4.651057398469514
2023,229,11,369.2560175054704,0.0,1.553667,38.7156,5.338861657360956
2023,229,12,394.9671772428884,3.16,1.996333,39.69071,5.859622762703116
2023,229,13,391.68490153172866,0.0,1.633667,40.45317,6.230932862341333
2023,229,14,358.86214442013124,0.0,2.281667,42.12154,6.931452005249698
2023,229,15,306.89277899343546,0.0,2.223,42.40334,7.0847850907114625
2023,229,16,245.62363238512035,0.0,0.8049667,42.77151,7.268702225057257
2023,229,17,168.4901531728665,0.0,2.804333,42.8709,7.3814080230415335
2023,229,18,48.14004376367615,3.16,2.015,41.55751,6.814868557238833
2023,229,19,6.017505470459518,0.0,1.884333,40.83335,6.528136011532897
2023,229,20,0.0,0.0,2.892333,37.41716,4.813418559743872
2023,229,21,0.0,0.0,0.887,37.10418,4.716031117481508
2023,229,22,0.0,0.0,2.145667,36.69818,4.67335698450468
2023,229,23,0.0,0.0,2.433666,35.83673,4.50899610860572
2023,230,00,0.0,1.58,2.479,34.7546,3.944018762995063
2023,230,01,0.0,0.0,4.055,33.06602,3.363480175108027
2023,230,02,0.0,0.0,1.111167,32.07994,3.0522363846633547
2023,230,03,0.0,0.0,0.6148666,31.50651,2.964606719520731
2023,230,04,0.0,0.0,0.1965333,31.05913,2.7981213644570793
2023,230,05,0.0,0.0,0.3063333,30.28185,2.482421936792032
2023,230,06,0.5470459518599562,1.58,0.2387333,29.96327,2.335153356900628
2023,230,07,37.74617067833698,0.0,2.569667,29.73054,2.3340656741334684
2023,230,08,44.310722100656456,0.0,2.004333,30.04461,2.41830243029928
2023,230,09,72.21006564551422,0.0,2.100333,31.03201,2.692662982943952
2023,230,10,61.816192560175054,0.0,1.124333,31.32574,2.753774313526754
2023,230,11,98.46827133479212,0.0,0.4890667,31.79347,2.8201892876268646
2023,230,12,225.9299781181619,1.58,0.7544667,33.61286,3.428027094196595
2023,230,13,337.527352297593,0.0,0.3334666,36.10834,4.234715506390513
2023,230,14,376.9146608315098,0.0,2.028333,38.28872,5.116833518081167
2023,230,15,205.68927789934352,0.0,1.612333,37.64869,4.921121371006288
2023,230,16,204.5951859956236,0.0,0.4385667,38.71399,5.352809119619002
2023,230,17,112.69146608315097,0.0,1.131867,38.51574,5.364792178603899
2023,230,18,31.72866520787746,1.58,1.2434,37.67734,5.109372313855984
2023,230,19,3.282275711159737,0.0,0.4937667,37.24547,4.9695719568397765
2023,230,20,0.0,0.0,2.065667,34.61155,3.94447792693161
2023,230,21,0.0,0.0,0.6224,34.22337,3.8650502671442446
2023,230,22,0.0,0.0,1.711,32.57009,3.1837289419976793
2023,230,23,0.0,0.0,1.561667,32.47584,3.181044583652066
2023,231,00,0.0,1.58,1.885433,31.9313,3.0986323937438707
2023,231,01,0.0,0.0,0.0,31.00038,2.8025855395353183
2023,231,02,0.0,0.0,0.0,29.87289,2.526644053320727
2023,231,03,0.0,0.0,0.0,29.14758,2.3293472424493196
2023,231,04,0.0,0.0,0.3116666,29.73958,2.428167688363351
2023,231,05,0.0,0.0,0.9858333,29.46392,2.3627734316775557
2023,231,06,1.6411378555798684,1.58,1.2652,29.24927,2.330942093861611
2023,231,07,25.71115973741794,0.0,0.5402,29.14307,2.3810553492966617
2023,231,08,102.84463894967176,0.0,1.340333,29.27412,2.3798247849505594
2023,231,09,192.01312910284463,0.0,0.0538,31.01394,2.710322674653121
2023,231,10,254.92341356673958,0.0,1.651867,32.57711,3.1642635165851987
2023,231,11,305.79868708971554,0.0,4.527,31.09021,2.641394815445359
2023,231,12,413.5667396061269,1.58,4.148333,32.1568,2.911664428417853
2023,231,13,263.1291028446389,0.0,5.036333,31.37354,2.6490370070225806
2023,231,14,172.3194748358862,0.0,4.428333,30.9315,2.5042143481396106
2023,231,15,61.2691466083151,0.0,3.439,29.9901,2.300799006374918
2023,231,16,53.61050328227571,0.0,3.873667,29.99942,2.279290870982969
2023,231,17,35.55798687089715,0.0,3.569667,28.79058,2.017386645270402
2023,231,18,24.61706783369803,1.58,2.756333,28.42229,1.9260559298404578
2023,231,19,2.1881838074398248,0.0,1.977667,27.88904,1.725934639147081
2023,231,20,0.0,0.0,2.727,27.67665,1.7174139469756409
2023,231,21,0.0,0.0,2.172333,27.46652,1.7293234892435343
2023,231,22,0.0,0.0,2.393667,27.03947,1.582141270830902
2023,231,23,0.0,0.0,0.7522666,26.82934,1.5085590281231673
2023,232,00,0.0,1.58,1.673667,27.01461,1.7600982577364082
2023,232,01,0.0,0.0,1.441667,26.95361,1.700923371689158
2023,232,02,0.0,0.0,1.173433,26.89938,1.692628600778977
2023,232,03,0.0,0.0,0.3350333,26.80222,1.6462680754882177
2023,232,04,0.0,0.0,0.0,26.65761,1.5977272471501056
2023,232,05,0.0,0.0,0.0,26.44974,1.5446538368224276
2023,232,06,0.0,1.58,0.3643667,26.62146,1.556973482422738
2023,232,07,11.48796498905908,0.0,0.0,26.61468,1.5142041437191827
2023,232,08,104.48577680525163,0.0,1.132333,27.37613,1.781821423627322
2023,232,09,116.52078774617067,0.0,1.271,28.84481,2.0757811847422594
2023,232,10,102.84463894967176,0.0,1.476333,31.92136,2.841563893080678
2023,232,11,251.09409190371989,0.0,1.692333,34.52535,3.630030021382892
2023,232,12,171.77242888402625,1.58,2.431,34.15759,3.54897096803
2023,232,13,199.67177242888403,0.0,2.356333,35.49987,4.034506851646817
2023,232,14,158.09628008752733,0.0,3.743,36.54024,4.45399820953233
2023,232,15,91.35667396061268,0.0,3.991,35.7288,4.192097347310769
2023,232,16,92.99781181619255,0.0,3.916333,35.4384,4.082279176712935
2023,232,17,64.00437636761488,0.0,4.753667,34.67391,3.7495176111827586
2023,232,18,20.24070021881838,1.58,4.292333,32.60076,2.951030360393281
2023,232,19,2.1881838074398248,0.0,4.631,30.74029,2.4043701728907174
2023,232,20,0.0,0.0,3.711,30.06946,2.2465800202076696
2023,232,21,0.0,0.0,3.028333,30.03557,2.3882137196651074
2023,232,22,0.0,0.0,3.044333,29.68535,2.2987092689461597
2023,232,23,0.0,0.0,2.236333,29.3419,2.2158028326020762
2023,233,00,0.0,1.58,2.095,28.9849,2.1152972296669357
2023,233,01,0.0,0.0,0.8907667,27.0101,1.4585454688026467
2023,233,02,0.0,0.0,1.271,26.73658,1.3539644995295648
2023,233,03,0.0,0.0,1.903,26.01143,1.1480147514288321
2023,233,04,0.0,0.0,1.580333,26.4814,1.3132798392614184
2023,233,05,0.0,0.0,0.0,25.66805,0.9390346628632482
2023,233,06,0.0,1.58,0.0,24.90664,0.7692994369328027
2023,233,07,8.205689277899342,0.0,0.8951666,25.38938,0.7566424183344683
2023,233,08,36.10503282275711,0.0,0.6765,25.37991,0.86696303228485
2023,233,09,45.95185995623632,0.0,0.8258333,26.00259,1.021424188540763
2023,233,10,112.14442013129103,0.0,0.7373667,26.10632,1.1624263491183837
2023,233,11,93.54485776805251,0.0,0.6159667,26.17411,1.2217458290026046
2023,233,12,251.09409190371989,1.58,1.414533,28.3952,1.6779650119997034
2023,233,13,194.20131291028446,0.0,1.1623,29.25954,1.9932034563719347
2023,233,14,142.77899343544857,0.0,2.540333,30.24933,2.3501619441733115
2023,233,15,117.06783369803063,0.0,2.775,30.20465,2.31454284748444
2023,233,16,109.40919037199124,0.0,3.455,30.59098,2.4703772644308355
2023,233,17,62.91028446389496,0.0,2.825667,30.75398,2.6694386846608498
